"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/crypto-rush-documentary","Nominees","Crypto Rush documentary","Khoa Lê",NA,"Russia",NA,"Film & TV,Flat Design,Graphic design,About Page,Project Page",""
"https://www.awwwards.com/sites/not-a-single-origin","Nominees","Not a Single Origin","illo.tv",NA,"Australia",NA,"Art & Illustration,Design Agencies,Food & Drink,Colorful,Graphic design,Data Visualization",""
"https://www.awwwards.com/sites/korzo-theater","Nominees","Korzo Theater","Kategora",NA,"Netherlands",NA,"Culture & Education,Events,Music & Sound,Graphic design,Typography,Content architecture,Photo & Video,404 pages",""
"https://www.awwwards.com/sites/flavors-hook-kids","Nominees","Flavors Hook Kids","Urban Alternatives",NA,"United States",NA,"Culture & Education,Other,Web & Interactive,Scrolling,Data Visualization",""
"https://www.awwwards.com/sites/unhcr-step-with-refugees","Nominees","UNHCR 'Step with Refugees'","Robbie Crenshaw",NA,"United Kingdom",NA,"Other,Sports,Web & Interactive,Fullscreen,Photography,Scrolling,Transitions,Storytelling,Interaction Design,CSS3,HTML5,SVG,Node.js,React,Webpack",""
"https://www.awwwards.com/sites/pragmatic-brains","Nominees","Pragmatic Brains","Seatfrog",NA,"Poland",NA,"Art & Illustration,Technology,Web & Interactive,Illustration,Responsive,UI design,Wordpress,CSS3,HTML5",""
"https://www.awwwards.com/sites/monstruktor","Nominees","MONSTRUKTOR","Designmodo",NA,"Portugal",NA,"Magazine / Newspaper / Blog,Animation,Responsive,Content architecture,UI design,Wordpress,HTML5,PHP",""
"https://www.awwwards.com/sites/red-company","Nominees","RED Company","RED Company levels up real estate. At Build in Amsterdam, we’ve created an identity and platform where this philosophy is brought to life.",NA,"Portugal",NA,"",""
"https://www.awwwards.com/sites/restaurant-colibri","Nominees","Restaurant Colibri","Riviera House",NA,"Canada",NA,"Food & Drink,Hotel / Restaurant,Clean,Colorful,Minimal,UI design,Microinteractions,CSS3,HTML5,SVG,GSAP Animation,Webpack,Vue.js",""
"https://www.awwwards.com/sites/phenomena","Nominees","Phenomena","EvaGher Makeup",NA,"Mexico",NA,"Fashion,Web & Interactive,Photography,Animation,Clean,Flat Design,Parallax,Photography,Filters and Effects,WebGL,GSAP Animation,Three.js,GLSL",""
"https://www.awwwards.com/sites/refshaleoen","Nominees","Refshaleøen","Hoboken Yogi",NA,"Denmark",NA,"Culture & Education,Events,Promotional,Colorful,Minimal,Photography,Typography,Gallery,Content architecture,Wordpress,HTML5,Hammer.JS",""
"https://www.awwwards.com/sites/ubear","Nominees","uBear","T1 Race Development",NA,"Russia",NA,"Business & Corporate,E-Commerce,Promotional,Clean,Colorful,Minimal,Scrolling,Responsive,UI design",""
"https://www.awwwards.com/sites/art-no-borders","Nominees","Art. No Borders.","Sculpture park «Park 3020»",NA,"Bulgaria",NA,"Art & Illustration,Events,Other,Clean,Flat Design,Fullscreen,Minimal,Parallax,Gallery,Responsive,CSS3,HTML5,GSAP Animation,PHP,Laravel",""
"https://www.awwwards.com/sites/rashid-al-khalifa","Nominees","Rashid al Khalifa","Camille",NA,"United Kingdom",NA,"Art & Illustration,Culture & Education,Fullscreen,Portfolio,Responsive Design,Video,Wordpress",""
"https://www.awwwards.com/sites/skinlux-cosmetology","Nominees","SKINLUX COSMETOLOGY","Santorio Foundation",NA,"Russia",NA,"Business & Corporate,Other,Web & Interactive,Animation,Clean,Minimal,Typography,Interaction Design,UI design,Wordpress,HTML5,SVG,PHP,Bootstrap",""
"https://www.awwwards.com/sites/amadi","Nominees","Amadi","Encyclopedia of the Farm",NA,"Africa",NA,"Culture & Education,Hotel / Restaurant,Other,Clean,Minimal,Photography,Responsive,Photo & Video,UI design,Wordpress",""
"https://www.awwwards.com/sites/absurd","Nominees","Absurd","Tigerair Australia",NA,"United Kingdom",NA,"Design Agencies,Web & Interactive,Clean,Forms and Input,Interaction Design,UI design,HTML5,Node.js,React,IIS",""
"https://www.awwwards.com/sites/fasset","Nominees","Fasset","Fleet Care Group",NA,"Germany",NA,"Business & Corporate,Technology,Animation,Graphic design,Responsive Design,Scrolling,Single page,CSS3,HTML5,jQuery,SVG,Anime.js",""
"https://www.awwwards.com/sites/mechwest","Nominees","Mechwest","Dinámica",NA,"Australia",NA,"Business & Corporate,Design Agencies,Experimental,Parallax,Responsive Design,Storytelling,Interaction Design,Wordpress,CSS3,HTML5,GSAP Animation",""
"https://www.awwwards.com/sites/thompson-knight","Nominees","Thompson & Knight","WH Partners",NA,"United States",NA,"Business & Corporate,Web & Interactive,Graphic design,Navigation Menu,Scrolling,Content architecture,About Page,Contact Page",""
"https://www.awwwards.com/sites/andrew-mccormick-dds","Nominees","Andrew McCormick DDS","301",NA,"United States",NA,"Business & Corporate,Other,Clean,Graphic design,SEO",""
"https://www.awwwards.com/sites/nightingale","Nominees","Nightingale","Nightingale is a progressive marketing and communication agency with offices in Antwerp and Amsterdam.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/tony-vespa","Nominees","Tony vespa","La Mordue",NA,"Israel",NA,"Food & Drink,Animation,Graphic design,Illustration,UI design,HTML5",""
"https://www.awwwards.com/sites/illume","Nominees","Illume","St. Philips Homes",NA,"Australia",NA,"Architecture,Real Estate,Clean,Graphic design,Wordpress",""
"https://www.awwwards.com/sites/design-formulas","Nominees","Design Formulas","Katyn Pro Memoria",NA,"Netherlands",NA,"Art & Illustration,Culture & Education,Web & Interactive,Animation,Graphic design,Storytelling",""
"https://www.awwwards.com/sites/css-puns","Nominees","CSS Puns","Ad Order",NA,"Australia",NA,"Art & Illustration,Other,Web & Interactive,Animation,Fullscreen,SVG",""
"https://www.awwwards.com/sites/chillysource","Nominees","ChillySource","SEMPAI",NA,"Japan",NA,"Fashion,Film & TV,Music & Sound,Colorful,Portfolio,Filters and Effects,Interaction Design,404 pages,CSS3,WebGL,GSAP Animation,Three.js,GLSL",""
"https://www.awwwards.com/sites/velarte","Nominees","Velarte","Turners Dairy Farm",NA,"Spain",NA,"Art & Illustration,Food & Drink,Web & Interactive,Animation,Navigation Menu,SEO,Illustration,Interaction Design,About Page",""
"https://www.awwwards.com/sites/orexplore","Nominees","Orexplore","Cohesity",NA,"Sweden",NA,"Business & Corporate,Technology,Clean,Filters and Effects,Content architecture,Wordpress,CSS3,HTML5",""
"https://www.awwwards.com/sites/st-philips-homes-1","Nominees","St. Philips Homes","Interimmobili Agency",NA,"United Kingdom",NA,"Architecture,Promotional,Real Estate,Clean,Gallery,Forms and Input,Content architecture,Photo & Video,Wordpress,CSS3,HTML5,Typekit",""
"https://www.awwwards.com/sites/khaledoghli-phantom-designer","Nominees","Khaledoghli / phantom designer","First",NA,"Syria",NA,"Art & Illustration,Other,Web & Interactive,Animation,Portfolio,Responsive,Interaction Design,UI design,Header Design,CSS3,HTML5,jQuery,Bootstrap,PixiJS",""
"https://www.awwwards.com/sites/boostup-space-group","Nominees","BoostUp Space Group","Drone",NA,"China",NA,"Technology,Web & Interactive,Startups,Parallax,Single page,Illustration,Responsive,CSS Framework,CSS3,HTML5,React",""
"https://www.awwwards.com/sites/dottedsign","Nominees","DottedSign","Skupos",NA,"Taiwan",NA,"Business & Corporate,Mobile & Apps,Startups,Animation,Clean,Graphic design,Vector,Content architecture,UI design,React,Ruby",""
"https://www.awwwards.com/sites/popular-reviews","Nominees","Popular Reviews","Sydney Prive",NA,"United States",NA,"Magazine / Newspaper / Blog,Promotional,Flat Design,Fullscreen,CSS Framework,HTML5,CloudFlare",""
"https://www.awwwards.com/sites/apple-airpods-pro","Nominees","Apple AirPods Pro","Continuous movements within a fixed-frame view, activated on scroll, and copy that strikes a powerful yet magical tone combine to mirror the fluid listening experience of AirPods Pro.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/let-girls-dream","Nominees","Let Girls Dream","A website to support a gender-equal future, envisioned by the #LetGirlsDream campaign for Gucci’s Chime for Change.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/dude","Nominees","Dude","Vettvangur",NA,"Italy",NA,"Design Agencies,Web & Interactive,Experimental,Animation,Portfolio,Responsive Design,UI design,CSS3,GSAP Animation,React",""
"https://www.awwwards.com/sites/royalty-estetica","Nominees","Royalty Estetica","Relio²",NA,"Ukraine",NA,"Hotel / Restaurant,Other,Clean,Scrolling,Single page,Web Fonts,Responsive,Microinteractions,CSS3,HTML5",""
"https://www.awwwards.com/sites/liars-and-lovers","Nominees","liars and lovers","Bella Freud",NA,"United Kingdom",NA,"E-Commerce,Fashion,Clean,Photography,Responsive Design,Shopify",""
"https://www.awwwards.com/sites/corny-brand-website","Nominees","Corny Brand Website","Soul Catering",NA,"Germany",NA,"Food & Drink,Big Background Images,Colorful,Parallax,Unusual Navigation,Responsive,Microinteractions,CSS3,HTML5,jQuery,PHP,RequireJS,Modernizr",""
"https://www.awwwards.com/sites/sil3nt-lights","Nominees","Sil3nt Lights","Disco On Mars Digital Lookbook",NA,"United States",NA,"Art & Illustration,Games & Entertainment,Web & Interactive,Animation,Sound-Audio,Storytelling,3D,HTML5,WebGL,VR,WebVR",""
"https://www.awwwards.com/sites/fort","Nominees","FORT","Athletics",NA,"United States",NA,"Design Agencies,Web & Interactive,Clean,Graphic design,Portfolio,Video,Wordpress,React",""
"https://www.awwwards.com/sites/fahey","Nominees","Fahey","Ensoul Interior Design",NA,"Canada",NA,"Architecture,Clean,Graphic design,Minimal,Content architecture,UI design,Project Page,Wordpress",""
"https://www.awwwards.com/sites/portfolio-of-muharrem-senyil-1","Nominees","Portfolio of Muharrem Senyil","Crizti Design",NA,"United Kingdom",NA,"Art & Illustration,Design Agencies,Clean,Colorful,Portfolio,Single page,Typography",""
"https://www.awwwards.com/sites/musicaeterna","Nominees","musicAeterna","Salesian College",NA,"France",NA,"Institutions,Transitions,Gallery,UI design,Wordpress,Vue.js",""
"https://www.awwwards.com/sites/reformosa","Nominees","Reformosa","Mueller Homes",NA,"Portugal",NA,"Architecture,Business & Corporate,Real Estate,Big Background Images,Clean,Video,Menu - Vertical,UI design,404 pages,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/statskogmillionen","Nominees","Statskogmillionen","Statskog donates one million norwegian kroner every year. 150 initiatives and activities throughout the country receive support. This site visualizes all the donations received.",NA,"Portugal",NA,"",""
"https://www.awwwards.com/sites/hub-centric-rings-shop","Nominees","Hub Centric Rings Shop","twenty øne piløts - Banditø",NA,"Republic",NA,"E-Commerce,Animation,Responsive,Storytelling,3D,Interaction Design,404 pages,HTML5,WebGL,GSAP Animation,PHP,Three.js",""
"https://www.awwwards.com/sites/seventh-second-entertainment","Nominees","Seventh Second Entertainment","Adoratorio Summer Club",NA,"United Kingdom",NA,"Events,Games & Entertainment,Music & Sound,Clean,Minimal,Sound-Audio,Photo & Video,Header Design,HTML5",""
"https://www.awwwards.com/sites/leaf","Nominees","Leaf","Echoing Green",NA,"Romania",NA,"Culture & Education,Institutions,Other,Clean,Colorful,Flat Design,Responsive Design,Transitions,Illustration,CSS3,HTML5,jQuery,SVG,Bootstrap,Font Awesome",""
"https://www.awwwards.com/sites/pixelswithin","Nominees","Pixelswithin","KATARINA MARKINA",NA,"United States",NA,"Design Agencies,Big Background Images,Clean,Colorful,Icons,Illustration,CSS3,HTML5",""
"https://www.awwwards.com/sites/moffett-ai","Nominees","MOFFETT AI","Indegy",NA,"United States",NA,"Technology,Web & Interactive,Startups,Animation,Portfolio,Responsive Design,Typography,Interaction Design,UI design,Wordpress,CSS Framework,CSS3,HTML5,PHP,Google Font API",""
"https://www.awwwards.com/sites/sova-branding-agency","Nominees","Sova — Branding Agency","Thirty Dirty Fingers -Folio 18",NA,"Russia",NA,"Art & Illustration,Design Agencies,Animation,Big Background Images,Graphic design,Minimal,Illustration,Wordpress,CSS3",""
"https://www.awwwards.com/sites/mars-venus","Nominees","Mars Venus","Primal Pictures",NA,"United States",NA,"Culture & Education,E-Commerce,Big Background Images,Clean,Colorful,Responsive Design,Responsive,Copy design,Wordpress,CSS,CloudFlare,WooCommerce,Facebook API",""
"https://www.awwwards.com/sites/jquery-image-slider","Nominees","jQuery Image Slider","Awais Kazmi",NA,"Netherlands",NA,"Design Agencies,Mobile & Apps,Web & Interactive,Clean,Graphic design,Transitions,Gallery,Photo & Video,CSS3,HTML5,jQuery,Bootstrap,YouTube API",""
"https://www.awwwards.com/sites/hello-today","Nominees","Hello Today","Creative Studio in Tokyo / Today have been performing strategy design, digital design, graphic design and brand identity for brands and individuals.",NA,"Netherlands",NA,"",""
"https://www.awwwards.com/sites/1-player-studio","Nominees","1-Player Studio","Maryculter House",NA,"Italy",NA,"Design Agencies,Hotel / Restaurant,Experimental,Big Background Images,Clean,Graphic design,Portfolio,Web Fonts,Filters and Effects,Wordpress,CSS3,HTML5,jQuery,VideoJS",""
"https://www.awwwards.com/sites/tells-sohne-2","Nominees","Tells Söhne","THINGS",NA,"Switzerland",NA,"Design Agencies,Web & Interactive,Animation,Portfolio,Transitions,Microinteractions,CSS Framework,CSS3,HTML5,jQuery,BARBA.js",""
"https://www.awwwards.com/sites/mcdonalds-website","Nominees","McDonald's Website","Heimat Webshop",NA,"Portugal",NA,"Food & Drink,Animation,Clean,Flat Design,Responsive Design,UI design,404 pages,CSS3,HTML5,Snap.svg,Hammer.JS,Microsoft ASP.NET,GraphQL",""
"https://www.awwwards.com/sites/ask-the-ai-ball","Nominees","Ask the AI Ball","L'occitane: Seeds of dreams",NA,"United States",NA,"Games & Entertainment,Technology,Experimental,Animation,Illustration,Forms and Input,HTML5,SVG,Ruby",""
"https://www.awwwards.com/sites/oh-planning-architecture","Nominees","Oh Planning Architecture","Delta Coaching and Consulting",NA,"United States",NA,"Architecture,Culture & Education,Clean,Colorful,Parallax,Responsive Design,Responsive,UI design,CSS3,SVG,PHP,Nginx,Modernizr,Laravel",""
"https://www.awwwards.com/sites/melriver-1","Nominees","Melriver","Melriver creates high-performing digital-first stores that immerse human beings in the unique world of brands by awakening their instinctive self.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/graysonline","Nominees","GraysOnline","Devotion",NA,"Australia",NA,"E-Commerce,Technology,Web & Interactive,Clean,Colorful,Scrolling,Data Visualization,Storytelling,Filters and Effects",""
"https://www.awwwards.com/sites/hillsboro-aviation","Nominees","Hillsboro Aviation","Fleet Care Group",NA,"United States",NA,"Business & Corporate,Events,Technology,Animation,Big Background Images,Clean,Fullscreen,Responsive Design,Content architecture,Photo & Video,Wordpress,CSS3,HTML5,SVG,PHP",""
"https://www.awwwards.com/sites/wombats-city-hostels","Nominees","Wombats City Hostels","Gommagomma",NA,"Austria",NA,"Hotel / Restaurant,Animation,Colorful,Graphic design,Responsive Design,Interaction Design",""
"https://www.awwwards.com/sites/virtuance","Nominees","Virtuance","Davidson Homes LLC",NA,"Estonia",NA,"Business & Corporate,Photography,Real Estate,Clean,Photography,Gallery,UI design,CSS3,HTML5,PHP,React",""
"https://www.awwwards.com/sites/agencia-visia","Nominees","Agência Visia","Wokas",NA,"Brazil",NA,"Design Agencies,Technology,Web & Interactive,Fullscreen,Portfolio,Responsive,Content architecture,UI design,Project Page,CSS3,HTML5,SVG,Webpack,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/city-taxis","Nominees","City Taxis","Parkbench",NA,"United Kingdom",NA,"Business & Corporate,Other,Clean,Illustration,Microinteractions",""
"https://www.awwwards.com/sites/benchmark-international-1","Nominees","Benchmark International","Sonova",NA,"United States",NA,"Business & Corporate,Clean,Parallax,Responsive Design,Typography,Content architecture,UI design",""
"https://www.awwwards.com/sites/direct-objective-consulting","Nominees","Direct Objective Consulting","Nascent Design",NA,"Canada",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Illustration,Storytelling,Content architecture,UI design,Wordpress",""
"https://www.awwwards.com/sites/iabf-kurimanzutto-2020","Nominees","IABF - kurimanzutto 2020","Republish Project",NA,"United Kingdom",NA,"Art & Illustration,Other,Experimental,Animation,Graphic design,Minimal,Single page,Typography,Vector,CSS3,HTML5,jQuery,SVG,GSAP Animation",""
"https://www.awwwards.com/sites/born-free","Nominees","Born Free","Zanotta - Mollino Collection",NA,"Netherlands",NA,"Magazine / Newspaper / Blog,Web & Interactive,Photography,Fullscreen,Infinite Scroll,Photography,Scrolling,Photo & Video",""
"https://www.awwwards.com/sites/web-expert-3","Nominees","Web-Expert","Gucci Marmont",NA,"Italy",NA,"Web & Interactive,Parallax,Retro,Scrolling,Single page,Filters and Effects,WebGL",""
"https://www.awwwards.com/sites/google-nest-mini","Nominees","Google Nest Mini","Coats - Year in review 2020",NA,"United States",NA,"E-Commerce,Technology,Web & Interactive,Animation,Scrolling,3D",""
"https://www.awwwards.com/sites/lacelier","Nominees","Lacelier","Ammolite - Restaurant",NA,"France",NA,"Fashion,Animation,Clean,Graphic design,Parallax,UI design",""
"https://www.awwwards.com/sites/we-are-likewise","Nominees","We Are Likewise","Bolixir",NA,"Australia",NA,"Business & Corporate,E-Commerce,Web & Interactive,Colorful,Parallax,Unusual Navigation,Interaction Design,UI design,Shopify",""
"https://www.awwwards.com/sites/tempo","Nominees","Tempo","FPP",NA,"United Kingdom",NA,"Technology,Web & Interactive,Animation,Colorful,Fullscreen,Navigation Menu,Responsive Design,Interaction Design",""
"https://www.awwwards.com/sites/future-analytics","Nominees","Future Analytics","Marlet Property Group",NA,"Ireland",NA,"Business & Corporate,Technology,Real Estate,Fullscreen,Responsive Design,Transitions,Illustration,Filters and Effects,UI design",""
"https://www.awwwards.com/sites/csslight","Nominees","CSSLight","viktorsdk",NA,"India",NA,"Promotional,Technology,Web & Interactive,Animation,Clean,Portfolio,Gallery,CSS Framework,CSS3,Laravel",""
"https://www.awwwards.com/sites/online-women-biz","Nominees","Online Women Biz","OneShotMove Moving Company",NA,"Ukraine",NA,"Business & Corporate,Culture & Education,Events,Colorful,Photography,SEO,Transitions,UI design,404 pages,CSS3,HTML5,jQuery,Three.js,CloudFlare,tween.js",""
"https://www.awwwards.com/sites/noctel-communications","Nominees","NocTel Communications","Data Driven Design",NA,"United States",NA,"Business & Corporate,Technology,Animation,Clean,Flat Design,Illustration,UI design,CSS3,HTML5,SVG,GSAP Animation,Bootstrap,Craft CMS",""
"https://www.awwwards.com/sites/clickingmad-ltd","Nominees","Clickingmad Ltd","Epicorns",NA,"United Kingdom",NA,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Graphic design,Responsive Design,SEO,Video,Microinteractions,Wordpress,CSS Framework,HTML5,Apache,Magento,Bootstrap",""
"https://www.awwwards.com/sites/gucci-grip","Nominees","Gucci Grip","Gucci Lips",NA,"Italy",NA,"Art & Illustration,Games & Entertainment,Web & Interactive,Animation,Colorful,Retro,Illustration,WebGL,Node.js,GLSL,PixiJS,tween.js",""
"https://www.awwwards.com/sites/eversia","Nominees","Eversia","Encry",NA,"Spain",NA,"Business & Corporate,Animation,Navigation Menu,Transitions,Responsive,3D,UI design,CSS,HTML5,GSAP Animation",""
"https://www.awwwards.com/sites/ilithya-rocks","Nominees","ilithya.rocks","Bakr kawkji",NA,"Germany",NA,"Art & Illustration,Web & Interactive,Experimental,Animation,Portfolio,Responsive Design,Illustration,Storytelling,Interaction Design,CSS3,HTML5,WebGL,Three.js,Font Awesome",""
"https://www.awwwards.com/sites/jon-way-studio","Nominees","Jon Way Studio","A one man, multidisciplinary studio (primarily) based out of Los Angeles.",NA,"Germany",NA,"",""
"https://www.awwwards.com/sites/miriam-peters","Nominees","miriam peters","proun digital agency",NA,"Germany",NA,"Business & Corporate,Promotional,Web & Interactive,Graphic design,Portfolio,UI design,Microinteractions,Wordpress,CSS Framework",""
"https://www.awwwards.com/sites/fep","Nominees","FEP","TAKT PROJECT",NA,"Switzerland",NA,"Art & Illustration,Culture & Education,Photography,Clean,Colorful,Minimal,Photography,Gallery,Photo & Video,Wordpress,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/data-driven-design","Nominees","Data Driven Design","Lydia Amaruch Portfolio",NA,"United States",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,Graphic design,Portfolio,Illustration,UI design,CSS3,HTML5,SVG,GSAP Animation,Craft CMS,Vue.js",""
"https://www.awwwards.com/sites/we-are-polar","Nominees","We Are Polar","clever carbon",NA,"United Kingdom",NA,"Design Agencies,Startups,Animation,Colorful,Graphic design,Portfolio,Responsive Design,About Page,Wordpress",""
"https://www.awwwards.com/sites/western-wyoming-comm-college","Nominees","Western Wyoming Comm. College","Cloud Gate Dance Gala Program",NA,"United States",NA,"Culture & Education,Big Background Images,Clean,Responsive Design,Typography",""
"https://www.awwwards.com/sites/calmind","Nominees","Calmind","Toothpic",NA,"Slovakia",NA,"Mobile & Apps,Technology,Startups,Big Background Images,Clean,Graphic design,Minimal,UI design,Footer Design,Wordpress,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/kredithai-kredit-ohne-schufa","Nominees","Kredithai: Kredit ohne Schufa","Radian Capital",NA,"Germany",NA,"Other,Clean,Header Design",""
"https://www.awwwards.com/sites/mysta-electric-tattoo-artist","Nominees","MYSTA ELECTRIC – TATTOO ARTIST","Portfolio site of french tattoo artist Mysta Electric.",NA,"Germany",NA,"",""
"https://www.awwwards.com/sites/fitlab","Nominees","Fitlab","Fitlab is specialized in performance based personal training and life style changing. We designed the whole brand- and digital experience.",NA,"Germany",NA,"",""
"https://www.awwwards.com/sites/jelena-works","Nominees","Jelena Works","Romain Murschel Portfolio 2018",NA,"Germany",NA,"Art & Illustration,Portfolio,Scrolling,Gestures / Interaction,Filters and Effects,GSAP Animation,PixiJS",""
"https://www.awwwards.com/sites/portfolio-giampiero-cruceli","Nominees","Portfolio | Giampiero Cruceli","Virtualnetia.com",NA,"Italy",NA,"Web & Interactive,Graphic design,Portfolio,Web Fonts,Interaction Design,UI design,CSS3,HTML5,WebGL,Google Font API",""
"https://www.awwwards.com/sites/monaco-50th-anniversary","Nominees","Monaco 50th anniversary","Henrikh Mkhitaryan",NA,"France",NA,"Events,Sports,Web & Interactive,Animation,Big Background Images,Horizontal Layout,CSS3,HTML5,SVG",""
"https://www.awwwards.com/sites/lars-franzen","Nominees","LARS FRANZEN","Ber Sardi Studio - Portfolio",NA,"Germany",NA,"Photography,Photography,Portfolio,Responsive Design,Scrolling,Gallery,Photo & Video,CSS3,HTML5,Laravel,Vue.js",""
"https://www.awwwards.com/sites/fides-law","Nominees","Fides Law","Zaya Rum",NA,"Belgium",NA,"Business & Corporate,Photography,Experimental,Big Background Images,Parallax,Photography,Responsive Design,CSS3,jQuery,tween.js",""
"https://www.awwwards.com/sites/kontra","Nominees","Kontra Appsec Training","Ci.Erre Ufficio",NA,"United States",NA,"Technology,Web & Interactive,Startups,Big Background Images,Icons,Scrolling,Vector,Storytelling,Content architecture,HTML5,SVG",""
"https://www.awwwards.com/sites/le-parc-obernai","Nominees","Le Parc Obernai","The New Craftsmen",NA,"France",NA,"Hotel / Restaurant,Animation,Fullscreen,Navigation Menu,Responsive Design,Photo & Video,UI design,CSS3,HTML5,PHP,React",""
"https://www.awwwards.com/sites/kentucky-performing-arts","Nominees","Kentucky Performing Arts","Dinner Lady",NA,"United States",NA,"Culture & Education,E-Commerce,Events,Navigation Menu,Responsive,UI design",""
"https://www.awwwards.com/sites/gnos-clothing","Nominees","GNOS Clothing","Cuts Clothing",NA,"Canada",NA,"E-Commerce,Fashion,Clean,Minimal,Footer Design",""
"https://www.awwwards.com/sites/getlei","Nominees","GETLEI","Industrials",NA,"Latvia",NA,"Business & Corporate,Other,Technology,Flat Design,Vector,Illustration,About Page,CSS3,jQuery,SVG,PHP",""
"https://www.awwwards.com/sites/design-your-way","Nominees","Design Your Way","Russia-Austria Edu Program",NA,"Romania",NA,"Magazine / Newspaper / Blog,Animation,Colorful,Flat Design,Illustration,Header Design,Footer Design,CSS3,jQuery,Bootstrap",""
"https://www.awwwards.com/sites/growth-360","Nominees","growth 360","M-K-T",NA,"Germany",NA,"Business & Corporate,Other,360",""
"https://www.awwwards.com/sites/the-bear-and-his-scarf","Nominees","The Bear and his Scarf","The Bear and his Scarf is a children's book with a clear message against racism, hooliganism, violence in soccer. A story not only for the kids but also confronting their parents.",NA,"Germany",NA,"",""
"https://www.awwwards.com/sites/pinarello-prince-world-tour","Nominees","Pinarello Prince World Tour","Henrikh Mkhitaryan",NA,"Italy",NA,"Games & Entertainment,Sports,Web & Interactive,Clean,Fullscreen,Responsive Design,CSS3,HTML5,jQuery,PHP,Laravel",""
"https://www.awwwards.com/sites/base-coat-nail-salon","Nominees","Base Coat Nail Salon","Wild Wagon",NA,"United States",NA,"E-Commerce,Fashion,Single page,Responsive,Shopify",""
"https://www.awwwards.com/sites/bepatrickdavid-1","Nominees","Bepatrickdavid","Web Design Course",NA,"Italy",NA,"Other,Web & Interactive,Clean,Minimal,Scrolling,Single page,Typography,UI design",""
"https://www.awwwards.com/sites/charlie-horner","Nominees","Charlie Horner","Mirko Zeppieri",NA,"United Kingdom",NA,"Web & Interactive,Photography,Animation,Clean,Photography,Portfolio,jQuery,WebGL,Craft CMS",""
"https://www.awwwards.com/sites/ink-architecture","Nominees","Ink Architecture","ABCD Architecture",NA,"United Kingdom",NA,"Architecture,Business & Corporate,Real Estate,Animation,Clean,Parallax,Transitions,Wordpress,HTML5,jQuery,PHP,Velocity.js",""
"https://www.awwwards.com/sites/peak-education","Nominees","Peak Education","Made on Earth",NA,"Australia",NA,"Culture & Education,Animation,Parallax,Illustration",""
"https://www.awwwards.com/sites/rmit-pathways","Nominees","RMIT Pathways","Portes fermées",NA,"Australia",NA,"Culture & Education,Design Agencies,Institutions,Colorful,Responsive Design,Interaction Design,Microinteractions,CSS3,HTML5,React",""
"https://www.awwwards.com/sites/favorite-albums-of-2019","Nominees","Favorite Albums of 2019","ROUGE",NA,"United States",NA,"Music & Sound,Experimental,Animation,Single page,Unusual Navigation,Web Fonts,Sound-Audio",""
"https://www.awwwards.com/sites/muskae-1","Nominees","Muskae","Halbstark - Digital Agency",NA,"Spain",NA,"Design Agencies,Technology,Web & Interactive,Animation,Clean,Typography,Video,CSS,HTML5,jQuery",""
"https://www.awwwards.com/sites/hadi-marketing","Nominees","HADI.marketing","Léo Durand · Portfolio",NA,"Germany",NA,"Design Agencies,Web & Interactive,Experimental,Graphic design,3D,Filters and Effects,Interaction Design,UI design",""
"https://www.awwwards.com/sites/black-propeller","Nominees","Black Propeller","Fantastech.co",NA,"United States",NA,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Flat Design,Minimal,Responsive Design,Wordpress,CSS3,HTML5",""
"https://www.awwwards.com/sites/sew-sketchy","Nominees","Sew Sketchy","XTRM Sports WordPress Theme",NA,"United States",NA,"E-Commerce,Fashion,Web & Interactive,Animation,Clean,Colorful,Flat Design,Gallery,Interaction Design,Wordpress,CSS Framework,CSS3,HTML5,PHP",""
"https://www.awwwards.com/sites/spread-systems-inc","Nominees","SPREAD SYSTEMS INC.","Guillaume Colombel",NA,"Japan",NA,"Business & Corporate,Mobile & Apps,Web & Interactive,Animation,Responsive Design,Web Fonts,Transitions,Gallery,About Page,GSAP Animation,PHP,Snap.svg,Webpack,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/heschung-story","Nominees","Heschung Story","nicovanzyl.com",NA,"France",NA,"Art & Illustration,Events,Web & Interactive,Video,Illustration,Interaction Design,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/roze-bunker","Nominees","Roze Bunker","Superfood Gin",NA,"Netherlands",NA,"Food & Drink,Colorful,Infinite Scroll,Photography,Web Fonts,Transitions,Wordpress,jQuery",""
